job_id,policy_id,job_type,job_date,created_ts,job_number,job_status,submission_date,effective_date,expiration_date
1545,1545,Reinstatement,2023-10-08,2023-10-08 09:00:00,JOB001545,PENDING,2023-10-06,2023-10-18,2024-10-17
1546,1546,New Business,2023-10-09,2023-10-09 09:00:00,JOB001546,IN_PROGRESS,2023-10-03,2023-10-11,2024-10-10
1547,1547,Renewal,2023-10-10,2023-10-10 09:00:00,JOB001547,COMPLETED,2023-10-06,2023-10-23,2024-10-22
1548,1548,Endorsement,2023-10-11,2023-10-11 09:00:00,JOB001548,CANCELLED,2023-10-08,2023-10-12,2024-10-11
1549,1549,Cancellation,2023-10-12,2023-10-12 09:00:00,JOB001549,PENDING,2023-10-09,2023-10-14,2024-10-13
1550,1550,Reinstatement,2023-10-13,2023-10-13 09:00:00,JOB001550,IN_PROGRESS,2023-10-07,2023-10-16,2024-10-15
1551,1551,New Business,2023-10-14,2023-10-14 09:00:00,JOB001551,COMPLETED,2023-10-07,2023-10-15,2024-10-14
1552,1552,Renewal,2023-10-15,2023-10-15 09:00:00,JOB001552,CANCELLED,2023-10-11,2023-10-20,2024-10-19
1553,1553,Endorsement,2023-10-16,2023-10-16 09:00:00,JOB001553,PENDING,2023-10-15,2023-10-16,2024-10-15
1554,1554,Cancellation,2023-10-17,2023-10-17 09:00:00,JOB001554,IN_PROGRESS,2023-10-15,2023-10-17,2024-10-16
1555,1555,Reinstatement,2023-10-18,2023-10-18 09:00:00,JOB001555,COMPLETED,2023-10-16,2023-11-02,2024-11-01
1556,1556,New Business,2023-10-19,2023-10-19 09:00:00,JOB001556,CANCELLED,2023-10-14,2023-10-27,2024-10-26
1557,1557,Renewal,2023-10-20,2023-10-20 09:00:00,JOB001557,PENDING,2023-10-18,2023-10-31,2024-10-30
1558,1558,Endorsement,2023-10-21,2023-10-21 09:00:00,JOB001558,IN_PROGRESS,2023-10-19,2023-10-29,2024-10-28
1559,1559,Cancellation,2023-10-22,2023-10-22 09:00:00,JOB001559,COMPLETED,2023-10-21,2023-10-22,2024-10-21
1560,1560,Reinstatement,2023-10-23,2023-10-23 09:00:00,JOB001560,CANCELLED,2023-10-18,2023-11-05,2024-11-04
1561,1561,New Business,2023-10-24,2023-10-24 09:00:00,JOB001561,PENDING,2023-10-20,2023-10-26,2024-10-25
1562,1562,Renewal,2023-10-25,2023-10-25 09:00:00,JOB001562,IN_PROGRESS,2023-10-21,2023-10-27,2024-10-26
1563,1563,Endorsement,2023-10-26,2023-10-26 09:00:00,JOB001563,COMPLETED,2023-10-19,2023-11-09,2024-11-08
1564,1564,Cancellation,2023-10-27,2023-10-27 09:00:00,JOB001564,CANCELLED,2023-10-19,2023-11-07,2024-11-06
1565,1565,Reinstatement,2023-10-28,2023-10-28 09:00:00,JOB001565,PENDING,2023-10-28,2023-11-12,2024-11-11
1566,1566,New Business,2023-10-29,2023-10-29 09:00:00,JOB001566,IN_PROGRESS,2023-10-20,2023-11-03,2024-11-02
1567,1567,Renewal,2023-10-30,2023-10-30 09:00:00,JOB001567,COMPLETED,2023-10-25,2023-11-04,2024-11-03
1568,1568,Endorsement,2023-10-31,2023-10-31 09:00:00,JOB001568,CANCELLED,2023-10-27,2023-11-03,2024-11-02
1569,1569,Cancellation,2023-11-01,2023-11-01 09:00:00,JOB001569,PENDING,2023-10-23,2023-11-04,2024-11-03
1570,1570,Reinstatement,2023-11-02,2023-11-02 09:00:00,JOB001570,IN_PROGRESS,2023-10-30,2023-11-02,2024-11-01
1571,1571,New Business,2023-11-03,2023-11-03 09:00:00,JOB001571,COMPLETED,2023-11-03,2023-11-03,2024-11-02
1572,1572,Renewal,2023-11-04,2023-11-04 09:00:00,JOB001572,CANCELLED,2023-11-01,2023-11-05,2024-11-04
1573,1573,Endorsement,2023-11-05,2023-11-05 09:00:00,JOB001573,PENDING,2023-10-29,2023-11-16,2024-11-15
1574,1574,Cancellation,2023-11-06,2023-11-06 09:00:00,JOB001574,IN_PROGRESS,2023-10-31,2023-11-10,2024-11-09
1575,1575,Reinstatement,2023-11-07,2023-11-07 09:00:00,JOB001575,COMPLETED,2023-11-05,2023-11-08,2024-11-07
1576,1576,New Business,2023-11-08,2023-11-08 09:00:00,JOB001576,CANCELLED,2023-10-31,2023-11-21,2024-11-20
1577,1577,Renewal,2023-11-09,2023-11-09 09:00:00,JOB001577,PENDING,2023-11-06,2023-11-19,2024-11-18
1578,1578,Endorsement,2023-11-10,2023-11-10 09:00:00,JOB001578,IN_PROGRESS,2023-11-07,2023-11-23,2024-11-22
1579,1579,Cancellation,2023-11-11,2023-11-11 09:00:00,JOB001579,COMPLETED,2023-11-06,2023-11-19,2024-11-18
1580,1580,Reinstatement,2023-11-12,2023-11-12 09:00:00,JOB001580,CANCELLED,2023-11-11,2023-11-23,2024-11-22
1581,1581,New Business,2023-11-13,2023-11-13 09:00:00,JOB001581,PENDING,2023-11-12,2023-11-14,2024-11-13
1582,1582,Renewal,2023-11-14,2023-11-14 09:00:00,JOB001582,IN_PROGRESS,2023-11-12,2023-11-21,2024-11-20
1583,1583,Endorsement,2023-11-15,2023-11-15 09:00:00,JOB001583,COMPLETED,2023-11-07,2023-11-16,2024-11-15
1584,1584,Cancellation,2023-11-16,2023-11-16 09:00:00,JOB001584,CANCELLED,2023-11-10,2023-11-18,2024-11-17
1585,1585,Reinstatement,2023-11-17,2023-11-17 09:00:00,JOB001585,PENDING,2023-11-10,2023-11-26,2024-11-25
1586,1586,New Business,2023-11-18,2023-11-18 09:00:00,JOB001586,IN_PROGRESS,2023-11-14,2023-11-28,2024-11-27
1587,1587,Renewal,2023-11-19,2023-11-19 09:00:00,JOB001587,COMPLETED,2023-11-18,2023-12-03,2024-12-02
1588,1588,Endorsement,2023-11-20,2023-11-20 09:00:00,JOB001588,CANCELLED,2023-11-20,2023-12-01,2024-11-30
1589,1589,Cancellation,2023-11-21,2023-11-21 09:00:00,JOB001589,PENDING,2023-11-18,2023-11-30,2024-11-29
1590,1590,Reinstatement,2023-11-22,2023-11-22 09:00:00,JOB001590,IN_PROGRESS,2023-11-13,2023-12-01,2024-11-30
1591,1591,New Business,2023-11-23,2023-11-23 09:00:00,JOB001591,COMPLETED,2023-11-14,2023-11-30,2024-11-29
1592,1592,Renewal,2023-11-24,2023-11-24 09:00:00,JOB001592,CANCELLED,2023-11-17,2023-12-05,2024-12-04
1593,1593,Endorsement,2023-11-25,2023-11-25 09:00:00,JOB001593,PENDING,2023-11-16,2023-12-10,2024-12-09
1594,1594,Cancellation,2023-11-26,2023-11-26 09:00:00,JOB001594,IN_PROGRESS,2023-11-23,2023-12-03,2024-12-02
1595,1595,Reinstatement,2023-11-27,2023-11-27 09:00:00,JOB001595,COMPLETED,2023-11-25,2023-11-27,2024-11-26
1596,1596,New Business,2023-11-28,2023-11-28 09:00:00,JOB001596,CANCELLED,2023-11-22,2023-11-28,2024-11-27
1597,1597,Renewal,2023-11-29,2023-11-29 09:00:00,JOB001597,PENDING,2023-11-26,2023-12-10,2024-12-09
1598,1598,Endorsement,2023-11-30,2023-11-30 09:00:00,JOB001598,IN_PROGRESS,2023-11-20,2023-11-30,2024-11-29
1599,1599,Cancellation,2023-12-01,2023-12-01 09:00:00,JOB001599,COMPLETED,2023-11-26,2023-12-01,2024-11-30
1600,1600,Reinstatement,2023-12-02,2023-12-02 09:00:00,JOB001600,CANCELLED,2023-11-22,2023-12-14,2024-12-13
1601,1601,New Business,2023-12-03,2023-12-03 09:00:00,JOB001601,PENDING,2023-11-29,2023-12-06,2024-12-05
1602,1602,Renewal,2023-12-04,2023-12-04 09:00:00,JOB001602,IN_PROGRESS,2023-12-01,2023-12-11,2024-12-10
1603,1603,Endorsement,2023-12-05,2023-12-05 09:00:00,JOB001603,COMPLETED,2023-11-29,2023-12-20,2024-12-19
1604,1604,Cancellation,2023-12-06,2023-12-06 09:00:00,JOB001604,CANCELLED,2023-12-06,2023-12-10,2024-12-09
1605,1605,Reinstatement,2023-12-07,2023-12-07 09:00:00,JOB001605,PENDING,2023-12-03,2023-12-09,2024-12-08
1606,1606,New Business,2023-12-08,2023-12-08 09:00:00,JOB001606,IN_PROGRESS,2023-12-08,2023-12-15,2024-12-14
1607,1607,Renewal,2023-12-09,2023-12-09 09:00:00,JOB001607,COMPLETED,2023-12-01,2023-12-22,2024-12-21
1608,1608,Endorsement,2023-12-10,2023-12-10 09:00:00,JOB001608,CANCELLED,2023-12-05,2023-12-24,2024-12-23
1609,1609,Cancellation,2023-12-11,2023-12-11 09:00:00,JOB001609,PENDING,2023-12-10,2023-12-14,2024-12-13
1610,1610,Reinstatement,2023-12-12,2023-12-12 09:00:00,JOB001610,IN_PROGRESS,2023-12-04,2023-12-16,2024-12-15
1611,1611,New Business,2023-12-13,2023-12-13 09:00:00,JOB001611,COMPLETED,2023-12-03,2023-12-25,2024-12-24
1612,1612,Renewal,2023-12-14,2023-12-14 09:00:00,JOB001612,CANCELLED,2023-12-13,2023-12-15,2024-12-14
1613,1613,Endorsement,2023-12-15,2023-12-15 09:00:00,JOB001613,PENDING,2023-12-09,2023-12-19,2024-12-18
1614,1614,Cancellation,2023-12-16,2023-12-16 09:00:00,JOB001614,IN_PROGRESS,2023-12-13,2023-12-25,2024-12-24
1615,1615,Reinstatement,2023-12-17,2023-12-17 09:00:00,JOB001615,COMPLETED,2023-12-13,2023-12-27,2024-12-26
1616,1616,New Business,2023-12-18,2023-12-18 09:00:00,JOB001616,CANCELLED,2023-12-12,2023-12-28,2024-12-27
1617,1617,Renewal,2023-12-19,2023-12-19 09:00:00,JOB001617,PENDING,2023-12-14,2024-01-02,2025-01-01
1618,1618,Endorsement,2023-12-20,2023-12-20 09:00:00,JOB001618,IN_PROGRESS,2023-12-16,2023-12-27,2024-12-26
1619,1619,Cancellation,2023-12-21,2023-12-21 09:00:00,JOB001619,COMPLETED,2023-12-20,2023-12-27,2024-12-26
1620,1620,Reinstatement,2023-12-22,2023-12-22 09:00:00,JOB001620,CANCELLED,2023-12-20,2023-12-25,2024-12-24
1621,1621,New Business,2023-12-23,2023-12-23 09:00:00,JOB001621,PENDING,2023-12-21,2023-12-26,2024-12-25
1622,1622,Renewal,2023-12-24,2023-12-24 09:00:00,JOB001622,IN_PROGRESS,2023-12-22,2024-01-07,2025-01-06
1623,1623,Endorsement,2023-12-25,2023-12-25 09:00:00,JOB001623,COMPLETED,2023-12-18,2024-01-04,2025-01-03
1624,1624,Cancellation,2023-12-26,2023-12-26 09:00:00,JOB001624,CANCELLED,2023-12-20,2023-12-29,2024-12-28
1625,1625,Reinstatement,2023-12-27,2023-12-27 09:00:00,JOB001625,PENDING,2023-12-19,2024-01-07,2025-01-06
1626,1626,New Business,2023-12-28,2023-12-28 09:00:00,JOB001626,IN_PROGRESS,2023-12-25,2024-01-11,2025-01-10
1627,1627,Renewal,2023-12-29,2023-12-29 09:00:00,JOB001627,COMPLETED,2023-12-25,2024-01-12,2025-01-11
1628,1628,Endorsement,2023-12-30,2023-12-30 09:00:00,JOB001628,CANCELLED,2023-12-26,2024-01-02,2025-01-01
1629,1629,Cancellation,2023-12-31,2023-12-31 09:00:00,JOB001629,PENDING,2023-12-30,2024-01-05,2025-01-04
1630,1630,Reinstatement,2024-01-01,2024-01-01 09:00:00,JOB001630,IN_PROGRESS,2023-12-22,2024-01-10,2025-01-09
1631,1631,New Business,2024-01-02,2024-01-02 09:00:00,JOB001631,COMPLETED,2023-12-24,2024-01-03,2025-01-02
1632,1632,Renewal,2024-01-03,2024-01-03 09:00:00,JOB001632,CANCELLED,2023-12-31,2024-01-13,2025-01-12
1633,1633,Endorsement,2024-01-04,2024-01-04 09:00:00,JOB001633,PENDING,2024-01-02,2024-01-06,2025-01-05
1634,1634,Cancellation,2024-01-05,2024-01-05 09:00:00,JOB001634,IN_PROGRESS,2024-01-02,2024-01-16,2025-01-15
1635,1635,Reinstatement,2024-01-06,2024-01-06 09:00:00,JOB001635,COMPLETED,2023-12-31,2024-01-07,2025-01-06
1636,1636,New Business,2024-01-07,2024-01-07 09:00:00,JOB001636,CANCELLED,2023-12-28,2024-01-16,2025-01-15
1637,1637,Renewal,2024-01-08,2024-01-08 09:00:00,JOB001637,PENDING,2024-01-04,2024-01-13,2025-01-12
1638,1638,Endorsement,2024-01-09,2024-01-09 09:00:00,JOB001638,IN_PROGRESS,2024-01-09,2024-01-21,2025-01-20
1639,1639,Cancellation,2024-01-10,2024-01-10 09:00:00,JOB001639,COMPLETED,2024-01-03,2024-01-17,2025-01-16
1640,1640,Reinstatement,2024-01-11,2024-01-11 09:00:00,JOB001640,CANCELLED,2024-01-10,2024-01-25,2025-01-24
1641,1641,New Business,2024-01-12,2024-01-12 09:00:00,JOB001641,PENDING,2024-01-11,2024-01-16,2025-01-15
1642,1642,Renewal,2024-01-13,2024-01-13 09:00:00,JOB001642,IN_PROGRESS,2024-01-12,2024-01-13,2025-01-12
1643,1643,Endorsement,2024-01-14,2024-01-14 09:00:00,JOB001643,COMPLETED,2024-01-14,2024-01-21,2025-01-20
1644,1644,Cancellation,2024-01-15,2024-01-15 09:00:00,JOB001644,CANCELLED,2024-01-13,2024-01-21,2025-01-20
1645,1645,Reinstatement,2024-01-16,2024-01-16 09:00:00,JOB001645,PENDING,2024-01-10,2024-01-27,2025-01-26
1646,1646,New Business,2024-01-17,2024-01-17 09:00:00,JOB001646,IN_PROGRESS,2024-01-07,2024-01-19,2025-01-18
1647,1647,Renewal,2024-01-18,2024-01-18 09:00:00,JOB001647,COMPLETED,2024-01-09,2024-01-26,2025-01-25
1648,1648,Endorsement,2024-01-19,2024-01-19 09:00:00,JOB001648,CANCELLED,2024-01-18,2024-01-19,2025-01-18
1649,1649,Cancellation,2024-01-20,2024-01-20 09:00:00,JOB001649,PENDING,2024-01-19,2024-01-26,2025-01-25
1650,1650,Reinstatement,2024-01-21,2024-01-21 09:00:00,JOB001650,IN_PROGRESS,2024-01-11,2024-02-04,2025-02-03
1651,1651,New Business,2024-01-22,2024-01-22 09:00:00,JOB001651,COMPLETED,2024-01-20,2024-01-24,2025-01-23
1652,1652,Renewal,2024-01-23,2024-01-23 09:00:00,JOB001652,CANCELLED,2024-01-18,2024-01-26,2025-01-25
1653,1653,Endorsement,2024-01-24,2024-01-24 09:00:00,JOB001653,PENDING,2024-01-24,2024-02-07,2025-02-06
1654,1654,Cancellation,2024-01-25,2024-01-25 09:00:00,JOB001654,IN_PROGRESS,2024-01-25,2024-01-30,2025-01-29
1655,1655,Reinstatement,2024-01-26,2024-01-26 09:00:00,JOB001655,COMPLETED,2024-01-17,2024-02-08,2025-02-07
1656,1656,New Business,2024-01-27,2024-01-27 09:00:00,JOB001656,CANCELLED,2024-01-21,2024-02-11,2025-02-10
1657,1657,Renewal,2024-01-28,2024-01-28 09:00:00,JOB001657,PENDING,2024-01-28,2024-02-09,2025-02-08
1658,1658,Endorsement,2024-01-29,2024-01-29 09:00:00,JOB001658,IN_PROGRESS,2024-01-19,2024-02-11,2025-02-10
1659,1659,Cancellation,2024-01-30,2024-01-30 09:00:00,JOB001659,COMPLETED,2024-01-28,2024-02-10,2025-02-09
1660,1660,Reinstatement,2024-01-31,2024-01-31 09:00:00,JOB001660,CANCELLED,2024-01-28,2024-02-05,2025-02-04
1661,1661,New Business,2024-02-01,2024-02-01 09:00:00,JOB001661,PENDING,2024-01-28,2024-02-09,2025-02-08
1662,1662,Renewal,2024-02-02,2024-02-02 09:00:00,JOB001662,IN_PROGRESS,2024-01-26,2024-02-06,2025-02-05
1663,1663,Endorsement,2024-02-03,2024-02-03 09:00:00,JOB001663,COMPLETED,2024-02-03,2024-02-10,2025-02-09
1664,1664,Cancellation,2024-02-04,2024-02-04 09:00:00,JOB001664,CANCELLED,2024-01-25,2024-02-13,2025-02-12
1665,1665,Reinstatement,2024-02-05,2024-02-05 09:00:00,JOB001665,PENDING,2024-01-29,2024-02-18,2025-02-17
1666,1666,New Business,2024-02-06,2024-02-06 09:00:00,JOB001666,IN_PROGRESS,2024-01-29,2024-02-21,2025-02-20
1667,1667,Renewal,2024-02-07,2024-02-07 09:00:00,JOB001667,COMPLETED,2024-02-07,2024-02-09,2025-02-08
1668,1668,Endorsement,2024-02-08,2024-02-08 09:00:00,JOB001668,CANCELLED,2024-02-04,2024-02-20,2025-02-19
1669,1669,Cancellation,2024-02-09,2024-02-09 09:00:00,JOB001669,PENDING,2024-02-07,2024-02-22,2025-02-21
1670,1670,Reinstatement,2024-02-10,2024-02-10 09:00:00,JOB001670,IN_PROGRESS,2024-02-07,2024-02-17,2025-02-16
1671,1671,New Business,2024-02-11,2024-02-11 09:00:00,JOB001671,COMPLETED,2024-02-01,2024-02-11,2025-02-10
1672,1672,Renewal,2024-02-12,2024-02-12 09:00:00,JOB001672,CANCELLED,2024-02-06,2024-02-23,2025-02-22
1673,1673,Endorsement,2024-02-13,2024-02-13 09:00:00,JOB001673,PENDING,2024-02-06,2024-02-28,2025-02-27
1674,1674,Cancellation,2024-02-14,2024-02-14 09:00:00,JOB001674,IN_PROGRESS,2024-02-09,2024-02-24,2025-02-23
1675,1675,Reinstatement,2024-02-15,2024-02-15 09:00:00,JOB001675,COMPLETED,2024-02-09,2024-02-23,2025-02-22
1676,1676,New Business,2024-02-16,2024-02-16 09:00:00,JOB001676,CANCELLED,2024-02-14,2024-02-16,2025-02-15
1677,1677,Renewal,2024-02-17,2024-02-17 09:00:00,JOB001677,PENDING,2024-02-12,2024-02-24,2025-02-23
1678,1678,Endorsement,2024-02-18,2024-02-18 09:00:00,JOB001678,IN_PROGRESS,2024-02-18,2024-02-26,2025-02-25
1679,1679,Cancellation,2024-02-19,2024-02-19 09:00:00,JOB001679,COMPLETED,2024-02-19,2024-03-05,2025-03-05
1680,1680,Reinstatement,2024-02-20,2024-02-20 09:00:00,JOB001680,CANCELLED,2024-02-12,2024-03-02,2025-03-02
1681,1681,New Business,2024-02-21,2024-02-21 09:00:00,JOB001681,PENDING,2024-02-12,2024-02-28,2025-02-27
1682,1682,Renewal,2024-02-22,2024-02-22 09:00:00,JOB001682,IN_PROGRESS,2024-02-20,2024-02-25,2025-02-24
1683,1683,Endorsement,2024-02-23,2024-02-23 09:00:00,JOB001683,COMPLETED,2024-02-20,2024-03-01,2025-03-01
1684,1684,Cancellation,2024-02-24,2024-02-24 09:00:00,JOB001684,CANCELLED,2024-02-20,2024-02-25,2025-02-24
1685,1685,Reinstatement,2024-02-25,2024-02-25 09:00:00,JOB001685,PENDING,2024-02-22,2024-03-08,2025-03-08
1686,1686,New Business,2024-02-26,2024-02-26 09:00:00,JOB001686,IN_PROGRESS,2024-02-21,2024-03-02,2025-03-02
1687,1687,Renewal,2024-02-27,2024-02-27 09:00:00,JOB001687,COMPLETED,2024-02-25,2024-03-05,2025-03-05
1688,1688,Endorsement,2024-02-28,2024-02-28 09:00:00,JOB001688,CANCELLED,2024-02-19,2024-03-09,2025-03-09
1689,1689,Cancellation,2024-02-29,2024-02-29 09:00:00,JOB001689,PENDING,2024-02-24,2024-02-29,2025-02-28
1690,1690,Reinstatement,2024-03-01,2024-03-01 09:00:00,JOB001690,IN_PROGRESS,2024-02-25,2024-03-05,2025-03-05
1691,1691,New Business,2024-03-02,2024-03-02 09:00:00,JOB001691,COMPLETED,2024-02-22,2024-03-08,2025-03-08
1692,1692,Renewal,2024-03-03,2024-03-03 09:00:00,JOB001692,CANCELLED,2024-02-25,2024-03-12,2025-03-12
1693,1693,Endorsement,2024-03-04,2024-03-04 09:00:00,JOB001693,PENDING,2024-03-02,2024-03-19,2025-03-19
1694,1694,Cancellation,2024-03-05,2024-03-05 09:00:00,JOB001694,IN_PROGRESS,2024-03-05,2024-03-07,2025-03-07
1695,1695,Reinstatement,2024-03-06,2024-03-06 09:00:00,JOB001695,COMPLETED,2024-03-06,2024-03-13,2025-03-13
1696,1696,New Business,2024-03-07,2024-03-07 09:00:00,JOB001696,CANCELLED,2024-02-27,2024-03-14,2025-03-14
1697,1697,Renewal,2024-03-08,2024-03-08 09:00:00,JOB001697,PENDING,2024-03-08,2024-03-23,2025-03-23
1698,1698,Endorsement,2024-03-09,2024-03-09 09:00:00,JOB001698,IN_PROGRESS,2024-03-09,2024-03-19,2025-03-19
1699,1699,Cancellation,2024-03-10,2024-03-10 09:00:00,JOB001699,COMPLETED,2024-03-01,2024-03-16,2025-03-16
1700,1700,Reinstatement,2024-03-11,2024-03-11 09:00:00,JOB001700,CANCELLED,2024-03-09,2024-03-21,2025-03-21
1701,1701,New Business,2024-03-12,2024-03-12 09:00:00,JOB001701,PENDING,2024-03-10,2024-03-22,2025-03-22
1702,1702,Renewal,2024-03-13,2024-03-13 09:00:00,JOB001702,IN_PROGRESS,2024-03-13,2024-03-13,2025-03-13
1703,1703,Endorsement,2024-03-14,2024-03-14 09:00:00,JOB001703,COMPLETED,2024-03-12,2024-03-18,2025-03-18
1704,1704,Cancellation,2024-03-15,2024-03-15 09:00:00,JOB001704,CANCELLED,2024-03-14,2024-03-26,2025-03-26
1705,1705,Reinstatement,2024-03-16,2024-03-16 09:00:00,JOB001705,PENDING,2024-03-15,2024-03-27,2025-03-27
1706,1706,New Business,2024-03-17,2024-03-17 09:00:00,JOB001706,IN_PROGRESS,2024-03-07,2024-03-29,2025-03-29
1707,1707,Renewal,2024-03-18,2024-03-18 09:00:00,JOB001707,COMPLETED,2024-03-09,2024-03-21,2025-03-21
1708,1708,Endorsement,2024-03-19,2024-03-19 09:00:00,JOB001708,CANCELLED,2024-03-14,2024-03-28,2025-03-28
1709,1709,Cancellation,2024-03-20,2024-03-20 09:00:00,JOB001709,PENDING,2024-03-15,2024-03-24,2025-03-24
1710,1710,Reinstatement,2024-03-21,2024-03-21 09:00:00,JOB001710,IN_PROGRESS,2024-03-19,2024-04-03,2025-04-03
1711,1711,New Business,2024-03-22,2024-03-22 09:00:00,JOB001711,COMPLETED,2024-03-12,2024-04-06,2025-04-06
1712,1712,Renewal,2024-03-23,2024-03-23 09:00:00,JOB001712,CANCELLED,2024-03-13,2024-04-02,2025-04-02
1713,1713,Endorsement,2024-03-24,2024-03-24 09:00:00,JOB001713,PENDING,2024-03-22,2024-04-04,2025-04-04
1714,1714,Cancellation,2024-03-25,2024-03-25 09:00:00,JOB001714,IN_PROGRESS,2024-03-22,2024-03-30,2025-03-30
1715,1715,Reinstatement,2024-03-26,2024-03-26 09:00:00,JOB001715,COMPLETED,2024-03-20,2024-04-04,2025-04-04
1716,1716,New Business,2024-03-27,2024-03-27 09:00:00,JOB001716,CANCELLED,2024-03-23,2024-03-31,2025-03-31
1717,1717,Renewal,2024-03-28,2024-03-28 09:00:00,JOB001717,PENDING,2024-03-26,2024-03-28,2025-03-28
1718,1718,Endorsement,2024-03-29,2024-03-29 09:00:00,JOB001718,IN_PROGRESS,2024-03-20,2024-04-10,2025-04-10
1719,1719,Cancellation,2024-03-30,2024-03-30 09:00:00,JOB001719,COMPLETED,2024-03-21,2024-03-31,2025-03-31
1720,1720,Reinstatement,2024-03-31,2024-03-31 09:00:00,JOB001720,CANCELLED,2024-03-29,2024-04-10,2025-04-10
1721,1721,New Business,2024-04-01,2024-04-01 09:00:00,JOB001721,PENDING,2024-03-23,2024-04-08,2025-04-08
1722,1722,Renewal,2024-04-02,2024-04-02 09:00:00,JOB001722,IN_PROGRESS,2024-03-23,2024-04-05,2025-04-05
1723,1723,Endorsement,2024-04-03,2024-04-03 09:00:00,JOB001723,COMPLETED,2024-03-27,2024-04-07,2025-04-07
1724,1724,Cancellation,2024-04-04,2024-04-04 09:00:00,JOB001724,CANCELLED,2024-03-30,2024-04-06,2025-04-06
1725,1725,Reinstatement,2024-04-05,2024-04-05 09:00:00,JOB001725,PENDING,2024-04-02,2024-04-16,2025-04-16
1726,1726,New Business,2024-04-06,2024-04-06 09:00:00,JOB001726,IN_PROGRESS,2024-04-01,2024-04-11,2025-04-11
1727,1727,Renewal,2024-04-07,2024-04-07 09:00:00,JOB001727,COMPLETED,2024-03-28,2024-04-09,2025-04-09
1728,1728,Endorsement,2024-04-08,2024-04-08 09:00:00,JOB001728,CANCELLED,2024-03-29,2024-04-18,2025-04-18
1729,1729,Cancellation,2024-04-09,2024-04-09 09:00:00,JOB001729,PENDING,2024-04-02,2024-04-09,2025-04-09
1730,1730,Reinstatement,2024-04-10,2024-04-10 09:00:00,JOB001730,IN_PROGRESS,2024-04-06,2024-04-16,2025-04-16
1731,1731,New Business,2024-04-11,2024-04-11 09:00:00,JOB001731,COMPLETED,2024-04-08,2024-04-13,2025-04-13
1732,1732,Renewal,2024-04-12,2024-04-12 09:00:00,JOB001732,CANCELLED,2024-04-07,2024-04-20,2025-04-20
1733,1733,Endorsement,2024-04-13,2024-04-13 09:00:00,JOB001733,PENDING,2024-04-12,2024-04-13,2025-04-13
1734,1734,Cancellation,2024-04-14,2024-04-14 09:00:00,JOB001734,IN_PROGRESS,2024-04-14,2024-04-26,2025-04-26
1735,1735,Reinstatement,2024-04-15,2024-04-15 09:00:00,JOB001735,COMPLETED,2024-04-08,2024-04-28,2025-04-28
1736,1736,New Business,2024-04-16,2024-04-16 09:00:00,JOB001736,CANCELLED,2024-04-14,2024-04-29,2025-04-29
1737,1737,Renewal,2024-04-17,2024-04-17 09:00:00,JOB001737,PENDING,2024-04-10,2024-04-29,2025-04-29
1738,1738,Endorsement,2024-04-18,2024-04-18 09:00:00,JOB001738,IN_PROGRESS,2024-04-13,2024-04-30,2025-04-30
1739,1739,Cancellation,2024-04-19,2024-04-19 09:00:00,JOB001739,COMPLETED,2024-04-18,2024-05-04,2025-05-04
1740,1740,Reinstatement,2024-04-20,2024-04-20 09:00:00,JOB001740,CANCELLED,2024-04-11,2024-04-27,2025-04-27
1741,1741,New Business,2024-04-21,2024-04-21 09:00:00,JOB001741,PENDING,2024-04-19,2024-05-05,2025-05-05
1742,1742,Renewal,2024-04-22,2024-04-22 09:00:00,JOB001742,IN_PROGRESS,2024-04-21,2024-04-23,2025-04-23
1743,1743,Endorsement,2024-04-23,2024-04-23 09:00:00,JOB001743,COMPLETED,2024-04-19,2024-04-23,2025-04-23
1744,1744,Cancellation,2024-04-24,2024-04-24 09:00:00,JOB001744,CANCELLED,2024-04-19,2024-05-02,2025-05-02
1745,1745,Reinstatement,2024-04-25,2024-04-25 09:00:00,JOB001745,PENDING,2024-04-24,2024-04-27,2025-04-27
1746,1746,New Business,2024-04-26,2024-04-26 09:00:00,JOB001746,IN_PROGRESS,2024-04-21,2024-05-01,2025-05-01
1747,1747,Renewal,2024-04-27,2024-04-27 09:00:00,JOB001747,COMPLETED,2024-04-21,2024-05-02,2025-05-02
1748,1748,Endorsement,2024-04-28,2024-04-28 09:00:00,JOB001748,CANCELLED,2024-04-27,2024-04-30,2025-04-30
1749,1749,Cancellation,2024-04-29,2024-04-29 09:00:00,JOB001749,PENDING,2024-04-24,2024-05-14,2025-05-14
1750,1750,Reinstatement,2024-04-30,2024-04-30 09:00:00,JOB001750,IN_PROGRESS,2024-04-30,2024-05-13,2025-05-13
1751,1751,New Business,2024-05-01,2024-05-01 09:00:00,JOB001751,COMPLETED,2024-04-21,2024-05-06,2025-05-06
1752,1752,Renewal,2024-05-02,2024-05-02 09:00:00,JOB001752,CANCELLED,2024-04-23,2024-05-15,2025-05-15
1753,1753,Endorsement,2024-05-03,2024-05-03 09:00:00,JOB001753,PENDING,2024-05-01,2024-05-04,2025-05-04
1754,1754,Cancellation,2024-05-04,2024-05-04 09:00:00,JOB001754,IN_PROGRESS,2024-05-03,2024-05-14,2025-05-14
1755,1755,Reinstatement,2024-05-05,2024-05-05 09:00:00,JOB001755,COMPLETED,2024-05-02,2024-05-11,2025-05-11
