account_id,account_number,account_name,industry_type,state_code,account_status,created_date,updated_timestamp
1504,ACC101504,Commercial Account 1504,Healthcare,NY,ACTIVE,2021-04-15,2021-04-19 09:00:00
1505,ACC101505,Commercial Account 1505,Hospitality,IL,ACTIVE,2021-04-16,2021-04-21 09:00:00
1506,ACC101506,Commercial Account 1506,Retail,CA,ACTIVE,2021-04-17,2021-04-23 09:00:00
1507,ACC101507,Commercial Account 1507,Construction,TX,ACTIVE,2021-04-18,2021-04-25 09:00:00
1508,ACC101508,Commercial Account 1508,Manufacturing,FL,ACTIVE,2021-04-19,2021-04-27 09:00:00
1509,ACC101509,Commercial Account 1509,Technology,NY,ACTIVE,2021-04-20,2021-04-29 09:00:00
1510,ACC101510,Commercial Account 1510,Transportation,IL,INACTIVE,2021-04-21,2021-05-01 09:00:00
1511,ACC101511,Commercial Account 1511,Healthcare,CA,ACTIVE,2021-04-22,2021-05-03 09:00:00
1512,ACC101512,Commercial Account 1512,Hospitality,TX,ACTIVE,2021-04-23,2021-05-05 09:00:00
1513,ACC101513,Commercial Account 1513,Retail,FL,ACTIVE,2021-04-24,2021-05-07 09:00:00
1514,ACC101514,Commercial Account 1514,Construction,NY,ACTIVE,2021-04-25,2021-05-09 09:00:00
1515,ACC101515,Commercial Account 1515,Manufacturing,IL,ACTIVE,2021-04-26,2021-05-11 09:00:00
1516,ACC101516,Commercial Account 1516,Technology,CA,ACTIVE,2021-04-27,2021-05-13 09:00:00
1517,ACC101517,Commercial Account 1517,Transportation,TX,ACTIVE,2021-04-28,2021-05-15 09:00:00
1518,ACC101518,Commercial Account 1518,Healthcare,FL,ACTIVE,2021-04-29,2021-05-17 09:00:00
1519,ACC101519,Commercial Account 1519,Hospitality,NY,ACTIVE,2021-04-30,2021-05-19 09:00:00
1520,ACC101520,Commercial Account 1520,Retail,IL,CLOSED,2021-05-01,2021-05-21 09:00:00
1521,ACC101521,Commercial Account 1521,Construction,CA,ACTIVE,2021-05-02,2021-05-23 09:00:00
1522,ACC101522,Commercial Account 1522,Manufacturing,TX,ACTIVE,2021-05-03,2021-05-25 09:00:00
1523,ACC101523,Commercial Account 1523,Technology,FL,ACTIVE,2021-05-04,2021-05-27 09:00:00
1524,ACC101524,Commercial Account 1524,Transportation,NY,ACTIVE,2021-05-05,2021-05-29 09:00:00
1525,ACC101525,Commercial Account 1525,Healthcare,IL,ACTIVE,2021-05-06,2021-05-31 09:00:00
1526,ACC101526,Commercial Account 1526,Hospitality,CA,ACTIVE,2021-05-07,2021-06-02 09:00:00
1527,ACC101527,Commercial Account 1527,Retail,TX,ACTIVE,2021-05-08,2021-06-04 09:00:00
1528,ACC101528,Commercial Account 1528,Construction,FL,ACTIVE,2021-05-09,2021-06-06 09:00:00
1529,ACC101529,Commercial Account 1529,Manufacturing,NY,ACTIVE,2021-05-10,2021-06-08 09:00:00
1530,ACC101530,Commercial Account 1530,Technology,IL,INACTIVE,2021-05-11,2021-05-11 09:00:00
1531,ACC101531,Commercial Account 1531,Transportation,CA,ACTIVE,2021-05-12,2021-05-13 09:00:00
1532,ACC101532,Commercial Account 1532,Healthcare,TX,ACTIVE,2021-05-13,2021-05-15 09:00:00
1533,ACC101533,Commercial Account 1533,Hospitality,FL,ACTIVE,2021-05-14,2021-05-17 09:00:00
1534,ACC101534,Commercial Account 1534,Retail,NY,ACTIVE,2021-05-15,2021-05-19 09:00:00
1535,ACC101535,Commercial Account 1535,Construction,IL,ACTIVE,2021-05-16,2021-05-21 09:00:00
1536,ACC101536,Commercial Account 1536,Manufacturing,CA,ACTIVE,2021-05-17,2021-05-23 09:00:00
1537,ACC101537,Commercial Account 1537,Technology,TX,ACTIVE,2021-05-18,2021-05-25 09:00:00
1538,ACC101538,Commercial Account 1538,Transportation,FL,ACTIVE,2021-05-19,2021-05-27 09:00:00
1539,ACC101539,Commercial Account 1539,Healthcare,NY,ACTIVE,2021-05-20,2021-05-29 09:00:00
1540,ACC101540,Commercial Account 1540,Hospitality,IL,CLOSED,2021-05-21,2021-05-31 09:00:00
1541,ACC101541,Commercial Account 1541,Retail,CA,ACTIVE,2021-05-22,2021-06-02 09:00:00
1542,ACC101542,Commercial Account 1542,Construction,TX,ACTIVE,2021-05-23,2021-06-04 09:00:00
1543,ACC101543,Commercial Account 1543,Manufacturing,FL,ACTIVE,2021-05-24,2021-06-06 09:00:00
1544,ACC101544,Commercial Account 1544,Technology,NY,ACTIVE,2021-05-25,2021-06-08 09:00:00
1545,ACC101545,Commercial Account 1545,Transportation,IL,ACTIVE,2021-05-26,2021-06-10 09:00:00
1546,ACC101546,Commercial Account 1546,Healthcare,CA,ACTIVE,2021-05-27,2021-06-12 09:00:00
1547,ACC101547,Commercial Account 1547,Hospitality,TX,ACTIVE,2021-05-28,2021-06-14 09:00:00
1548,ACC101548,Commercial Account 1548,Retail,FL,ACTIVE,2021-05-29,2021-06-16 09:00:00
1549,ACC101549,Commercial Account 1549,Construction,NY,ACTIVE,2021-05-30,2021-06-18 09:00:00
1550,ACC101550,Commercial Account 1550,Manufacturing,IL,INACTIVE,2021-05-31,2021-06-20 09:00:00
1551,ACC101551,Commercial Account 1551,Technology,CA,ACTIVE,2021-06-01,2021-06-22 09:00:00
1552,ACC101552,Commercial Account 1552,Transportation,TX,ACTIVE,2021-06-02,2021-06-24 09:00:00
1553,ACC101553,Commercial Account 1553,Healthcare,FL,ACTIVE,2021-06-03,2021-06-26 09:00:00
1554,ACC101554,Commercial Account 1554,Hospitality,NY,ACTIVE,2021-06-04,2021-06-28 09:00:00
1555,ACC101555,Commercial Account 1555,Retail,IL,ACTIVE,2021-06-05,2021-06-30 09:00:00
1556,ACC101556,Commercial Account 1556,Construction,CA,ACTIVE,2021-06-06,2021-07-02 09:00:00
1557,ACC101557,Commercial Account 1557,Manufacturing,TX,ACTIVE,2021-06-07,2021-07-04 09:00:00
1558,ACC101558,Commercial Account 1558,Technology,FL,ACTIVE,2021-06-08,2021-07-06 09:00:00
1559,ACC101559,Commercial Account 1559,Transportation,NY,ACTIVE,2021-06-09,2021-07-08 09:00:00
1560,ACC101560,Commercial Account 1560,Healthcare,IL,CLOSED,2021-06-10,2021-06-10 09:00:00
1561,ACC101561,Commercial Account 1561,Hospitality,CA,ACTIVE,2021-06-11,2021-06-12 09:00:00
1562,ACC101562,Commercial Account 1562,Retail,TX,ACTIVE,2021-06-12,2021-06-14 09:00:00
1563,ACC101563,Commercial Account 1563,Construction,FL,ACTIVE,2021-06-13,2021-06-16 09:00:00
1564,ACC101564,Commercial Account 1564,Manufacturing,NY,ACTIVE,2021-06-14,2021-06-18 09:00:00
1565,ACC101565,Commercial Account 1565,Technology,IL,ACTIVE,2021-06-15,2021-06-20 09:00:00
1566,ACC101566,Commercial Account 1566,Transportation,CA,ACTIVE,2021-06-16,2021-06-22 09:00:00
1567,ACC101567,Commercial Account 1567,Healthcare,TX,ACTIVE,2021-06-17,2021-06-24 09:00:00
1568,ACC101568,Commercial Account 1568,Hospitality,FL,ACTIVE,2021-06-18,2021-06-26 09:00:00
1569,ACC101569,Commercial Account 1569,Retail,NY,ACTIVE,2021-06-19,2021-06-28 09:00:00
1570,ACC101570,Commercial Account 1570,Construction,IL,INACTIVE,2021-06-20,2021-06-30 09:00:00
1571,ACC101571,Commercial Account 1571,Manufacturing,CA,ACTIVE,2021-06-21,2021-07-02 09:00:00
1572,ACC101572,Commercial Account 1572,Technology,TX,ACTIVE,2021-06-22,2021-07-04 09:00:00
1573,ACC101573,Commercial Account 1573,Transportation,FL,ACTIVE,2021-06-23,2021-07-06 09:00:00
1574,ACC101574,Commercial Account 1574,Healthcare,NY,ACTIVE,2021-06-24,2021-07-08 09:00:00
1575,ACC101575,Commercial Account 1575,Hospitality,IL,ACTIVE,2021-06-25,2021-07-10 09:00:00
1576,ACC101576,Commercial Account 1576,Retail,CA,ACTIVE,2021-06-26,2021-07-12 09:00:00
1577,ACC101577,Commercial Account 1577,Construction,TX,ACTIVE,2021-06-27,2021-07-14 09:00:00
1578,ACC101578,Commercial Account 1578,Manufacturing,FL,ACTIVE,2021-06-28,2021-07-16 09:00:00
1579,ACC101579,Commercial Account 1579,Technology,NY,ACTIVE,2021-06-29,2021-07-18 09:00:00
1580,ACC101580,Commercial Account 1580,Transportation,IL,CLOSED,2021-06-30,2021-07-20 09:00:00
1581,ACC101581,Commercial Account 1581,Healthcare,CA,ACTIVE,2021-07-01,2021-07-22 09:00:00
1582,ACC101582,Commercial Account 1582,Hospitality,TX,ACTIVE,2021-07-02,2021-07-24 09:00:00
1583,ACC101583,Commercial Account 1583,Retail,FL,ACTIVE,2021-07-03,2021-07-26 09:00:00
1584,ACC101584,Commercial Account 1584,Construction,NY,ACTIVE,2021-07-04,2021-07-28 09:00:00
1585,ACC101585,Commercial Account 1585,Manufacturing,IL,ACTIVE,2021-07-05,2021-07-30 09:00:00
1586,ACC101586,Commercial Account 1586,Technology,CA,ACTIVE,2021-07-06,2021-08-01 09:00:00
1587,ACC101587,Commercial Account 1587,Transportation,TX,ACTIVE,2021-07-07,2021-08-03 09:00:00
1588,ACC101588,Commercial Account 1588,Healthcare,FL,ACTIVE,2021-07-08,2021-08-05 09:00:00
1589,ACC101589,Commercial Account 1589,Hospitality,NY,ACTIVE,2021-07-09,2021-08-07 09:00:00
1590,ACC101590,Commercial Account 1590,Retail,IL,INACTIVE,2021-07-10,2021-07-10 09:00:00
1591,ACC101591,Commercial Account 1591,Construction,CA,ACTIVE,2021-07-11,2021-07-12 09:00:00
1592,ACC101592,Commercial Account 1592,Manufacturing,TX,ACTIVE,2021-07-12,2021-07-14 09:00:00
1593,ACC101593,Commercial Account 1593,Technology,FL,ACTIVE,2021-07-13,2021-07-16 09:00:00
1594,ACC101594,Commercial Account 1594,Transportation,NY,ACTIVE,2021-07-14,2021-07-18 09:00:00
1595,ACC101595,Commercial Account 1595,Healthcare,IL,ACTIVE,2021-07-15,2021-07-20 09:00:00
1596,ACC101596,Commercial Account 1596,Hospitality,CA,ACTIVE,2021-07-16,2021-07-22 09:00:00
1597,ACC101597,Commercial Account 1597,Retail,TX,ACTIVE,2021-07-17,2021-07-24 09:00:00
1598,ACC101598,Commercial Account 1598,Construction,FL,ACTIVE,2021-07-18,2021-07-26 09:00:00
1599,ACC101599,Commercial Account 1599,Manufacturing,NY,ACTIVE,2021-07-19,2021-07-28 09:00:00
1600,ACC101600,Commercial Account 1600,Technology,IL,CLOSED,2021-07-20,2021-07-30 09:00:00
1601,ACC101601,Commercial Account 1601,Transportation,CA,ACTIVE,2021-07-21,2021-08-01 09:00:00
1602,ACC101602,Commercial Account 1602,Healthcare,TX,ACTIVE,2021-07-22,2021-08-03 09:00:00
1603,ACC101603,Commercial Account 1603,Hospitality,FL,ACTIVE,2021-07-23,2021-08-05 09:00:00
1604,ACC101604,Commercial Account 1604,Retail,NY,ACTIVE,2021-07-24,2021-08-07 09:00:00
1605,ACC101605,Commercial Account 1605,Construction,IL,ACTIVE,2021-07-25,2021-08-09 09:00:00
1606,ACC101606,Commercial Account 1606,Manufacturing,CA,ACTIVE,2021-07-26,2021-08-11 09:00:00
1607,ACC101607,Commercial Account 1607,Technology,TX,ACTIVE,2021-07-27,2021-08-13 09:00:00
1608,ACC101608,Commercial Account 1608,Transportation,FL,ACTIVE,2021-07-28,2021-08-15 09:00:00
1609,ACC101609,Commercial Account 1609,Healthcare,NY,ACTIVE,2021-07-29,2021-08-17 09:00:00
1610,ACC101610,Commercial Account 1610,Hospitality,IL,INACTIVE,2021-07-30,2021-08-19 09:00:00
1611,ACC101611,Commercial Account 1611,Retail,CA,ACTIVE,2021-07-31,2021-08-21 09:00:00
1612,ACC101612,Commercial Account 1612,Construction,TX,ACTIVE,2021-08-01,2021-08-23 09:00:00
1613,ACC101613,Commercial Account 1613,Manufacturing,FL,ACTIVE,2021-08-02,2021-08-25 09:00:00
1614,ACC101614,Commercial Account 1614,Technology,NY,ACTIVE,2021-08-03,2021-08-27 09:00:00
1615,ACC101615,Commercial Account 1615,Transportation,IL,ACTIVE,2021-08-04,2021-08-29 09:00:00
1616,ACC101616,Commercial Account 1616,Healthcare,CA,ACTIVE,2021-08-05,2021-08-31 09:00:00
1617,ACC101617,Commercial Account 1617,Hospitality,TX,ACTIVE,2021-08-06,2021-09-02 09:00:00
1618,ACC101618,Commercial Account 1618,Retail,FL,ACTIVE,2021-08-07,2021-09-04 09:00:00
1619,ACC101619,Commercial Account 1619,Construction,NY,ACTIVE,2021-08-08,2021-09-06 09:00:00
1620,ACC101620,Commercial Account 1620,Manufacturing,IL,CLOSED,2021-08-09,2021-08-09 09:00:00
1621,ACC101621,Commercial Account 1621,Technology,CA,ACTIVE,2021-08-10,2021-08-11 09:00:00
1622,ACC101622,Commercial Account 1622,Transportation,TX,ACTIVE,2021-08-11,2021-08-13 09:00:00
1623,ACC101623,Commercial Account 1623,Healthcare,FL,ACTIVE,2021-08-12,2021-08-15 09:00:00
1624,ACC101624,Commercial Account 1624,Hospitality,NY,ACTIVE,2021-08-13,2021-08-17 09:00:00
1625,ACC101625,Commercial Account 1625,Retail,IL,ACTIVE,2021-08-14,2021-08-19 09:00:00
1626,ACC101626,Commercial Account 1626,Construction,CA,ACTIVE,2021-08-15,2021-08-21 09:00:00
1627,ACC101627,Commercial Account 1627,Manufacturing,TX,ACTIVE,2021-08-16,2021-08-23 09:00:00
1628,ACC101628,Commercial Account 1628,Technology,FL,ACTIVE,2021-08-17,2021-08-25 09:00:00
1629,ACC101629,Commercial Account 1629,Transportation,NY,ACTIVE,2021-08-18,2021-08-27 09:00:00
1630,ACC101630,Commercial Account 1630,Healthcare,IL,INACTIVE,2021-08-19,2021-08-29 09:00:00
1631,ACC101631,Commercial Account 1631,Hospitality,CA,ACTIVE,2021-08-20,2021-08-31 09:00:00
1632,ACC101632,Commercial Account 1632,Retail,TX,ACTIVE,2021-08-21,2021-09-02 09:00:00
1633,ACC101633,Commercial Account 1633,Construction,FL,ACTIVE,2021-08-22,2021-09-04 09:00:00
1634,ACC101634,Commercial Account 1634,Manufacturing,NY,ACTIVE,2021-08-23,2021-09-06 09:00:00
1635,ACC101635,Commercial Account 1635,Technology,IL,ACTIVE,2021-08-24,2021-09-08 09:00:00
1636,ACC101636,Commercial Account 1636,Transportation,CA,ACTIVE,2021-08-25,2021-09-10 09:00:00
1637,ACC101637,Commercial Account 1637,Healthcare,TX,ACTIVE,2021-08-26,2021-09-12 09:00:00
1638,ACC101638,Commercial Account 1638,Hospitality,FL,ACTIVE,2021-08-27,2021-09-14 09:00:00
1639,ACC101639,Commercial Account 1639,Retail,NY,ACTIVE,2021-08-28,2021-09-16 09:00:00
1640,ACC101640,Commercial Account 1640,Construction,IL,CLOSED,2021-08-29,2021-09-18 09:00:00
1641,ACC101641,Commercial Account 1641,Manufacturing,CA,ACTIVE,2021-08-30,2021-09-20 09:00:00
1642,ACC101642,Commercial Account 1642,Technology,TX,ACTIVE,2021-08-31,2021-09-22 09:00:00
1643,ACC101643,Commercial Account 1643,Transportation,FL,ACTIVE,2021-09-01,2021-09-24 09:00:00
1644,ACC101644,Commercial Account 1644,Healthcare,NY,ACTIVE,2021-09-02,2021-09-26 09:00:00
1645,ACC101645,Commercial Account 1645,Hospitality,IL,ACTIVE,2021-09-03,2021-09-28 09:00:00
1646,ACC101646,Commercial Account 1646,Retail,CA,ACTIVE,2021-09-04,2021-09-30 09:00:00
1647,ACC101647,Commercial Account 1647,Construction,TX,ACTIVE,2021-09-05,2021-10-02 09:00:00
1648,ACC101648,Commercial Account 1648,Manufacturing,FL,ACTIVE,2021-09-06,2021-10-04 09:00:00
1649,ACC101649,Commercial Account 1649,Technology,NY,ACTIVE,2021-09-07,2021-10-06 09:00:00
1650,ACC101650,Commercial Account 1650,Transportation,IL,INACTIVE,2021-09-08,2021-09-08 09:00:00
1651,ACC101651,Commercial Account 1651,Healthcare,CA,ACTIVE,2021-09-09,2021-09-10 09:00:00
1652,ACC101652,Commercial Account 1652,Hospitality,TX,ACTIVE,2021-09-10,2021-09-12 09:00:00
1653,ACC101653,Commercial Account 1653,Retail,FL,ACTIVE,2021-09-11,2021-09-14 09:00:00
1654,ACC101654,Commercial Account 1654,Construction,NY,ACTIVE,2021-09-12,2021-09-16 09:00:00
1655,ACC101655,Commercial Account 1655,Manufacturing,IL,ACTIVE,2021-09-13,2021-09-18 09:00:00
1656,ACC101656,Commercial Account 1656,Technology,CA,ACTIVE,2021-09-14,2021-09-20 09:00:00
1657,ACC101657,Commercial Account 1657,Transportation,TX,ACTIVE,2021-09-15,2021-09-22 09:00:00
1658,ACC101658,Commercial Account 1658,Healthcare,FL,ACTIVE,2021-09-16,2021-09-24 09:00:00
1659,ACC101659,Commercial Account 1659,Hospitality,NY,ACTIVE,2021-09-17,2021-09-26 09:00:00
1660,ACC101660,Commercial Account 1660,Retail,IL,CLOSED,2021-09-18,2021-09-28 09:00:00
1661,ACC101661,Commercial Account 1661,Construction,CA,ACTIVE,2021-09-19,2021-09-30 09:00:00
1662,ACC101662,Commercial Account 1662,Manufacturing,TX,ACTIVE,2021-09-20,2021-10-02 09:00:00
1663,ACC101663,Commercial Account 1663,Technology,FL,ACTIVE,2021-09-21,2021-10-04 09:00:00
1664,ACC101664,Commercial Account 1664,Transportation,NY,ACTIVE,2021-09-22,2021-10-06 09:00:00
1665,ACC101665,Commercial Account 1665,Healthcare,IL,ACTIVE,2021-09-23,2021-10-08 09:00:00
1666,ACC101666,Commercial Account 1666,Hospitality,CA,ACTIVE,2021-09-24,2021-10-10 09:00:00
1667,ACC101667,Commercial Account 1667,Retail,TX,ACTIVE,2021-09-25,2021-10-12 09:00:00
1668,ACC101668,Commercial Account 1668,Construction,FL,ACTIVE,2021-09-26,2021-10-14 09:00:00
1669,ACC101669,Commercial Account 1669,Manufacturing,NY,ACTIVE,2021-09-27,2021-10-16 09:00:00
1670,ACC101670,Commercial Account 1670,Technology,IL,INACTIVE,2021-09-28,2021-10-18 09:00:00
1671,ACC101671,Commercial Account 1671,Transportation,CA,ACTIVE,2021-09-29,2021-10-20 09:00:00
1672,ACC101672,Commercial Account 1672,Healthcare,TX,ACTIVE,2021-09-30,2021-10-22 09:00:00
1673,ACC101673,Commercial Account 1673,Hospitality,FL,ACTIVE,2021-10-01,2021-10-24 09:00:00
1674,ACC101674,Commercial Account 1674,Retail,NY,ACTIVE,2021-10-02,2021-10-26 09:00:00
1675,ACC101675,Commercial Account 1675,Construction,IL,ACTIVE,2021-10-03,2021-10-28 09:00:00
1676,ACC101676,Commercial Account 1676,Manufacturing,CA,ACTIVE,2021-10-04,2021-10-30 09:00:00
1677,ACC101677,Commercial Account 1677,Technology,TX,ACTIVE,2021-10-05,2021-11-01 09:00:00
1678,ACC101678,Commercial Account 1678,Transportation,FL,ACTIVE,2021-10-06,2021-11-03 09:00:00
1679,ACC101679,Commercial Account 1679,Healthcare,NY,ACTIVE,2021-10-07,2021-11-05 09:00:00
1680,ACC101680,Commercial Account 1680,Hospitality,IL,CLOSED,2021-10-08,2021-10-08 09:00:00
1681,ACC101681,Commercial Account 1681,Retail,CA,ACTIVE,2021-10-09,2021-10-10 09:00:00
1682,ACC101682,Commercial Account 1682,Construction,TX,ACTIVE,2021-10-10,2021-10-12 09:00:00
1683,ACC101683,Commercial Account 1683,Manufacturing,FL,ACTIVE,2021-10-11,2021-10-14 09:00:00
1684,ACC101684,Commercial Account 1684,Technology,NY,ACTIVE,2021-10-12,2021-10-16 09:00:00
1685,ACC101685,Commercial Account 1685,Transportation,IL,ACTIVE,2021-10-13,2021-10-18 09:00:00
1686,ACC101686,Commercial Account 1686,Healthcare,CA,ACTIVE,2021-10-14,2021-10-20 09:00:00
1687,ACC101687,Commercial Account 1687,Hospitality,TX,ACTIVE,2021-10-15,2021-10-22 09:00:00
1688,ACC101688,Commercial Account 1688,Retail,FL,ACTIVE,2021-10-16,2021-10-24 09:00:00
1689,ACC101689,Commercial Account 1689,Construction,NY,ACTIVE,2021-10-17,2021-10-26 09:00:00
1690,ACC101690,Commercial Account 1690,Manufacturing,IL,INACTIVE,2021-10-18,2021-10-28 09:00:00
1691,ACC101691,Commercial Account 1691,Technology,CA,ACTIVE,2021-10-19,2021-10-30 09:00:00
1692,ACC101692,Commercial Account 1692,Transportation,TX,ACTIVE,2021-10-20,2021-11-01 09:00:00
1693,ACC101693,Commercial Account 1693,Healthcare,FL,ACTIVE,2021-10-21,2021-11-03 09:00:00
1694,ACC101694,Commercial Account 1694,Hospitality,NY,ACTIVE,2021-10-22,2021-11-05 09:00:00
1695,ACC101695,Commercial Account 1695,Retail,IL,ACTIVE,2021-10-23,2021-11-07 09:00:00
1696,ACC101696,Commercial Account 1696,Construction,CA,ACTIVE,2021-10-24,2021-11-09 09:00:00
1697,ACC101697,Commercial Account 1697,Manufacturing,TX,ACTIVE,2021-10-25,2021-11-11 09:00:00
1698,ACC101698,Commercial Account 1698,Technology,FL,ACTIVE,2021-10-26,2021-11-13 09:00:00
1699,ACC101699,Commercial Account 1699,Transportation,NY,ACTIVE,2021-10-27,2021-11-15 09:00:00
1700,ACC101700,Commercial Account 1700,Healthcare,IL,CLOSED,2021-10-28,2021-11-17 09:00:00
1701,ACC101701,Commercial Account 1701,Hospitality,CA,ACTIVE,2021-10-29,2021-11-19 09:00:00
1702,ACC101702,Commercial Account 1702,Retail,TX,ACTIVE,2021-10-30,2021-11-21 09:00:00
1703,ACC101703,Commercial Account 1703,Construction,FL,ACTIVE,2021-10-31,2021-11-23 09:00:00
1704,ACC101704,Commercial Account 1704,Manufacturing,NY,ACTIVE,2021-11-01,2021-11-25 09:00:00
1705,ACC101705,Commercial Account 1705,Technology,IL,ACTIVE,2021-11-02,2021-11-27 09:00:00
1706,ACC101706,Commercial Account 1706,Transportation,CA,ACTIVE,2021-11-03,2021-11-29 09:00:00
1707,ACC101707,Commercial Account 1707,Healthcare,TX,ACTIVE,2021-11-04,2021-12-01 09:00:00
1708,ACC101708,Commercial Account 1708,Hospitality,FL,ACTIVE,2021-11-05,2021-12-03 09:00:00
1709,ACC101709,Commercial Account 1709,Retail,NY,ACTIVE,2021-11-06,2021-12-05 09:00:00
1710,ACC101710,Commercial Account 1710,Construction,IL,INACTIVE,2021-11-07,2021-11-07 09:00:00
1711,ACC101711,Commercial Account 1711,Manufacturing,CA,ACTIVE,2021-11-08,2021-11-09 09:00:00
1712,ACC101712,Commercial Account 1712,Technology,TX,ACTIVE,2021-11-09,2021-11-11 09:00:00
1713,ACC101713,Commercial Account 1713,Transportation,FL,ACTIVE,2021-11-10,2021-11-13 09:00:00
1714,ACC101714,Commercial Account 1714,Healthcare,NY,ACTIVE,2021-11-11,2021-11-15 09:00:00
1715,ACC101715,Commercial Account 1715,Hospitality,IL,ACTIVE,2021-11-12,2021-11-17 09:00:00
1716,ACC101716,Commercial Account 1716,Retail,CA,ACTIVE,2021-11-13,2021-11-19 09:00:00
1717,ACC101717,Commercial Account 1717,Construction,TX,ACTIVE,2021-11-14,2021-11-21 09:00:00
1718,ACC101718,Commercial Account 1718,Manufacturing,FL,ACTIVE,2021-11-15,2021-11-23 09:00:00
1719,ACC101719,Commercial Account 1719,Technology,NY,ACTIVE,2021-11-16,2021-11-25 09:00:00
1720,ACC101720,Commercial Account 1720,Transportation,IL,CLOSED,2021-11-17,2021-11-27 09:00:00
1721,ACC101721,Commercial Account 1721,Healthcare,CA,ACTIVE,2021-11-18,2021-11-29 09:00:00
1722,ACC101722,Commercial Account 1722,Hospitality,TX,ACTIVE,2021-11-19,2021-12-01 09:00:00
1723,ACC101723,Commercial Account 1723,Retail,FL,ACTIVE,2021-11-20,2021-12-03 09:00:00
1724,ACC101724,Commercial Account 1724,Construction,NY,ACTIVE,2021-11-21,2021-12-05 09:00:00
1725,ACC101725,Commercial Account 1725,Manufacturing,IL,ACTIVE,2021-11-22,2021-12-07 09:00:00
1726,ACC101726,Commercial Account 1726,Technology,CA,ACTIVE,2021-11-23,2021-12-09 09:00:00
1727,ACC101727,Commercial Account 1727,Transportation,TX,ACTIVE,2021-11-24,2021-12-11 09:00:00
1728,ACC101728,Commercial Account 1728,Healthcare,FL,ACTIVE,2021-11-25,2021-12-13 09:00:00
1729,ACC101729,Commercial Account 1729,Hospitality,NY,ACTIVE,2021-11-26,2021-12-15 09:00:00
1730,ACC101730,Commercial Account 1730,Retail,IL,INACTIVE,2021-11-27,2021-12-17 09:00:00
1731,ACC101731,Commercial Account 1731,Construction,CA,ACTIVE,2021-11-28,2021-12-19 09:00:00
1732,ACC101732,Commercial Account 1732,Manufacturing,TX,ACTIVE,2021-11-29,2021-12-21 09:00:00
1733,ACC101733,Commercial Account 1733,Technology,FL,ACTIVE,2021-11-30,2021-12-23 09:00:00
1734,ACC101734,Commercial Account 1734,Transportation,NY,ACTIVE,2021-12-01,2021-12-25 09:00:00
1735,ACC101735,Commercial Account 1735,Healthcare,IL,ACTIVE,2021-12-02,2021-12-27 09:00:00
1736,ACC101736,Commercial Account 1736,Hospitality,CA,ACTIVE,2021-12-03,2021-12-29 09:00:00
1737,ACC101737,Commercial Account 1737,Retail,TX,ACTIVE,2021-12-04,2021-12-31 09:00:00
1738,ACC101738,Commercial Account 1738,Construction,FL,ACTIVE,2021-12-05,2022-01-02 09:00:00
1739,ACC101739,Commercial Account 1739,Manufacturing,NY,ACTIVE,2021-12-06,2022-01-04 09:00:00
1740,ACC101740,Commercial Account 1740,Technology,IL,CLOSED,2021-12-07,2021-12-07 09:00:00
1741,ACC101741,Commercial Account 1741,Transportation,CA,ACTIVE,2021-12-08,2021-12-09 09:00:00
1742,ACC101742,Commercial Account 1742,Healthcare,TX,ACTIVE,2021-12-09,2021-12-11 09:00:00
1743,ACC101743,Commercial Account 1743,Hospitality,FL,ACTIVE,2021-12-10,2021-12-13 09:00:00
1744,ACC101744,Commercial Account 1744,Retail,NY,ACTIVE,2021-12-11,2021-12-15 09:00:00
1745,ACC101745,Commercial Account 1745,Construction,IL,ACTIVE,2021-12-12,2021-12-17 09:00:00
1746,ACC101746,Commercial Account 1746,Manufacturing,CA,ACTIVE,2021-12-13,2021-12-19 09:00:00
1747,ACC101747,Commercial Account 1747,Technology,TX,ACTIVE,2021-12-14,2021-12-21 09:00:00
1748,ACC101748,Commercial Account 1748,Transportation,FL,ACTIVE,2021-12-15,2021-12-23 09:00:00
1749,ACC101749,Commercial Account 1749,Healthcare,NY,ACTIVE,2021-12-16,2021-12-25 09:00:00
1750,ACC101750,Commercial Account 1750,Hospitality,IL,INACTIVE,2021-12-17,2021-12-27 09:00:00
1751,ACC101751,Commercial Account 1751,Retail,CA,ACTIVE,2021-12-18,2021-12-29 09:00:00
1752,ACC101752,Commercial Account 1752,Construction,TX,ACTIVE,2021-12-19,2021-12-31 09:00:00
1753,ACC101753,Commercial Account 1753,Manufacturing,FL,ACTIVE,2021-12-20,2022-01-02 09:00:00
1754,ACC101754,Commercial Account 1754,Technology,NY,ACTIVE,2021-12-21,2022-01-04 09:00:00
1755,ACC101755,Commercial Account 1755,Transportation,IL,ACTIVE,2021-12-22,2022-01-06 09:00:00
1756,ACC101756,Commercial Account 1756,Healthcare,CA,ACTIVE,2021-12-23,2022-01-08 09:00:00
1757,ACC101757,Commercial Account 1757,Hospitality,TX,ACTIVE,2021-12-24,2022-01-10 09:00:00
1758,ACC101758,Commercial Account 1758,Retail,FL,ACTIVE,2021-12-25,2022-01-12 09:00:00
1759,ACC101759,Commercial Account 1759,Construction,NY,ACTIVE,2021-12-26,2022-01-14 09:00:00
1760,ACC101760,Commercial Account 1760,Manufacturing,IL,CLOSED,2021-12-27,2022-01-16 09:00:00
1761,ACC101761,Commercial Account 1761,Technology,CA,ACTIVE,2021-12-28,2022-01-18 09:00:00
